# t, y1_x, y1_y, y1_z, y2_x, y2_y, y2_z, w_x, w_y, w_z, q_true_1, q_true_2, q_true_3, q_true_4   | dt=0.05  r1=[1,0,0]  r2=[0,1,0]  true bias=[0.005,-0.003,0.002]  meas_noise=0.01  sigma_v=0.01
2.90000000,1.01016291,-0.07644201,-0.01468740,0.06998232,1.01176451,-0.00394123,0.01943819,0.05701414,0.01196241,0.00209117,-0.01445231,0.03726392,0.99919876
2.95000000,0.98728112,-0.08032157,-0.02468779,0.06005111,1.00348985,-0.01082638,0.05927106,-0.12003544,-0.00702031,0.00216375,-0.01469980,0.03791762,0.99917040
3.00000000,0.97971293,-0.08540632,-0.02721948,0.07521797,0.99448066,-0.00721619,0.01708456,-0.05806263,0.05978194,0.00223755,-0.01494721,0.03857168,0.99914153
3.05000000,1.00308754,-0.07460246,-0.02461531,0.08127646,1.01726266,-0.00668404,-0.00569499,-0.04665695,-0.01797887,0.00231258,-0.01519452,0.03922611,0.99911215
3.10000000,0.98389741,-0.08865035,-0.03137143,0.08295777,0.99731904,-0.01366031,0.04834508,0.02011075,0.02106026,0.00238884,-0.01544175,0.03988090,0.99908226
3.15000000,0.98969221,-0.07558835,-0.02926834,0.06643659,0.99602169,-0.00357954,-0.03209858,-0.00446533,-0.03684709,0.00246632,-0.01568889,0.04053606,0.99905185
3.20000000,1.00946046,-0.06990411,-0.03415616,0.08585593,0.97249433,-0.01796141,-0.00495183,-0.06090120,0.06017790,0.00254503,-0.01593593,0.04119158,0.99902093
3.25000000,1.01594677,-0.09546146,-0.04048799,0.08587988,1.01259496,-0.01882279,0.01937295,0.06849845,-0.04562525,0.00262496,-0.01618288,0.04184746,0.99898950
3.30000000,0.98303630,-0.08924379,-0.03780106,0.09295589,0.99878882,-0.02455287,0.03133490,-0.03877936,0.08525320,0.00270612,-0.01642974,0.04250371,0.99895754
3.35000000,0.98944229,-0.09268700,-0.02766511,0.09376411,1.00073982,-0.02386650,0.03239599,-0.05920520,0.03879455,0.00278850,-0.01667649,0.04316032,0.99892508
3.40000000,0.98134996,-0.08317147,-0.04162310,0.07461392,1.00328179,-0.00480445,-0.01907423,0.05195067,0.00858058,0.00287210,-0.01692315,0.04381729,0.99889209
3.45000000,0.99577550,-0.08626011,-0.04023388,0.09345753,0.99069201,-0.01155071,0.06937215,-0.05948291,-0.07960122,0.00295692,-0.01716971,0.04447461,0.99885858
3.50000000,1.01142887,-0.06477122,-0.03856943,0.07068413,0.99280279,-0.01051308,-0.00001149,-0.06273715,0.05423478,0.00304297,-0.01741617,0.04513230,0.99882456
3.55000000,1.00042763,-0.10652452,-0.02800368,0.11188616,0.99750649,-0.01124369,0.00218081,0.01457178,-0.04906758,0.00313023,-0.01766253,0.04579035,0.99879001
3.60000000,0.99668748,-0.09680177,-0.01699571,0.09092483,1.01234318,-0.01913050,0.03484362,0.00134228,-0.01052020,0.00321871,-0.01790878,0.04644875,0.99875494
3.65000000,0.99667652,-0.08208932,-0.03918958,0.07705462,0.99536424,-0.01734305,-0.00668018,-0.01658882,-0.04791998,0.00330841,-0.01815493,0.04710752,0.99871935
3.70000000,0.97860292,-0.09071191,-0.04165593,0.06963493,1.00326203,-0.00582392,-0.02324652,-0.07182890,0.06575188,0.00339933,-0.01840097,0.04776663,0.99868323
3.75000000,0.99810792,-0.07302532,-0.03270330,0.10046796,0.99361616,-0.00061172,0.03668273,0.04304206,0.00507343,0.00349147,-0.01864691,0.04842611,0.99864659
3.80000000,0.99011320,-0.10296184,-0.02947297,0.11288365,0.99056703,-0.01326214,0.02282314,-0.02392588,0.07097910,0.00358482,-0.01889273,0.04908594,0.99860943
3.85000000,0.97180031,-0.10775802,-0.04568031,0.07600574,0.98538719,-0.01840395,-0.00016741,0.03683997,0.01745675,0.00367939,-0.01913844,0.04974612,0.99857173
3.90000000,0.98385872,-0.10138137,-0.02783891,0.09075953,0.98578409,-0.00390794,-0.00103207,0.01602476,0.02782010,0.00377517,-0.01938404,0.05040666,0.99853351
3.95000000,1.00103021,-0.11248415,-0.03892532,0.09972244,0.98259532,-0.02537231,0.03959200,-0.02862494,-0.01727318,0.00387216,-0.01962953,0.05106755,0.99849476
4.00000000,0.99289645,-0.09217541,-0.06208501,0.08817357,0.98538787,0.00462711,0.02161106,0.02138738,-0.02253081,0.00397037,-0.01987490,0.05172879,0.99845549
4.05000000,0.98250550,-0.10030038,-0.03916737,0.10993837,0.99260066,-0.00745345,0.01609368,0.02185654,0.06456337,0.00406979,-0.02012015,0.05239038,0.99841568
4.10000000,0.97734269,-0.12857481,-0.03020444,0.11763964,0.98412989,-0.02908649,0.01350032,0.02870390,0.10887783,0.00417042,-0.02036529,0.05305232,0.99837534
4.15000000,0.99854289,-0.11114357,-0.04962429,0.10718871,0.99120033,-0.02089511,0.10074342,0.06691256,0.07930668,0.00427226,-0.02061030,0.05371461,0.99833446
4.20000000,0.98400785,-0.10020117,-0.03476709,0.11281183,1.00654459,-0.00465006,0.04226364,0.01556259,0.04375574,0.00437531,-0.02085519,0.05437725,0.99829306
4.25000000,0.97521461,-0.10924080,-0.04719494,0.09690052,1.01071918,0.00602380,0.07000428,-0.00150534,0.08893089,0.00447956,-0.02109997,0.05504024,0.99825112
4.30000000,0.99300357,-0.10937535,-0.05303666,0.11498177,0.99435604,-0.02455810,0.00697734,-0.01648252,0.10893248,0.00458503,-0.02134461,0.05570358,0.99820864
4.35000000,1.00165542,-0.11261586,-0.04008228,0.11276727,0.99157230,-0.02262430,0.00256054,-0.04628150,-0.02735875,0.00469170,-0.02158914,0.05636726,0.99816563
4.40000000,0.99765368,-0.11014532,-0.06090468,0.11241195,1.00340581,-0.00147928,0.05524141,-0.01117275,-0.00922057,0.00479958,-0.02183353,0.05703129,0.99812208
4.45000000,0.98153057,-0.11194025,-0.03971151,0.12782612,1.00429403,-0.01366832,-0.04622920,-0.02718190,0.03829979,0.00490866,-0.02207780,0.05769567,0.99807800
