t,q_1,q_2,q_3,q_4,P_theta_x,P_theta_y,P_theta_z,P_beta_x,P_beta_y,P_beta_z,q_true_1,q_true_2,q_true_3,q_true_4,b_x,b_y,b_z,b_true_x,b_true_y,b_true_z
1.131500000000000057e+02,-9.482030144621997891e-01,3.174343982870615668e-03,3.472111751770470150e-04,3.176489356970611522e-01,2.506815349426162057e-05,2.268824661402857952e-05,2.092358680595907865e-05,1.230345681141508400e-06,1.231099328906530080e-06,1.230398122138254488e-06,-9.494162099999999826e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.140204799999999907e-01,5.745981997687968530e-03,-1.576368676649038967e-03,1.175436590605522576e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.132000000000000028e+02,-9.464307847513570016e-01,3.085803370988789412e-03,7.503957931948797332e-04,3.228911339734182873e-01,2.506793886436285335e-05,2.263008122987012895e-05,2.098193701309460186e-05,1.230091853425013257e-06,1.230837230944211859e-06,1.230152429211427269e-06,-9.478342499999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.187636200000000253e-01,5.734873496479441467e-03,-1.576061487571283389e-03,1.210252920818191431e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.132500000000000000e+02,-9.437649174477048541e-01,4.774981738228339760e-03,2.221119135175606083e-03,3.305753269288467244e-01,2.506784436577097938e-05,2.255770677586015576e-05,2.105437397301359307e-05,1.229838343024257678e-06,1.230574643060477247e-06,1.229907838433012691e-06,-9.462285900000000360e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.234987799999999858e-01,5.677779706919821277e-03,-1.517109361167773849e-03,1.207922639568971513e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.132999999999999972e+02,-9.422641434982237385e-01,2.561736354318983229e-03,7.101432384387853115e-04,3.348599962387126538e-01,2.506790180319741715e-05,2.248299282246999755e-05,2.112901678055706048e-05,1.229585129298978066e-06,1.230310308069309545e-06,1.229665582430443231e-06,-9.445992699999999909e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.282258599999999804e-01,5.687600531356879624e-03,-1.492936567517082636e-03,1.251838829287146024e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.133499999999999943e+02,-9.409860077346579033e-01,-3.737155022222598822e-05,1.191382837492954488e-03,3.384433666921130568e-01,2.506812744843750967e-05,2.241500893866164087e-05,2.119675736285468016e-05,1.229332241809542832e-06,1.230047205562305051e-06,1.229422779083017252e-06,-9.429463399999999940e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.329447300000000221e-01,5.714785915910104708e-03,-1.483902384369432600e-03,1.257173397310023741e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.134000000000000057e+02,-9.393971816852546564e-01,1.337526693382402724e-04,2.684663723811318500e-03,3.428202294683235785e-01,2.506810523228389335e-05,2.235875800383536034e-05,2.125297682678342084e-05,1.229079651829659239e-06,1.229785510723742028e-06,1.229179246170341837e-06,-9.412698400000000243e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.376552800000000021e-01,5.713705557142200776e-03,-1.483708653076292296e-03,1.239962640520769288e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.134500000000000028e+02,-9.388017959257524137e-01,1.294533176280827447e-03,9.462727755037833241e-04,3.444540850654431718e-01,2.506804665801085050e-05,2.232004908957570653e-05,2.129168181672225218e-05,1.228827369166506201e-06,1.229523884431664158e-06,1.228936280994264105e-06,-9.395698000000000105e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.423573899999999837e-01,5.747497816690675006e-03,-1.502114958536976711e-03,1.240383992097865082e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.135000000000000000e+02,-9.360969759337115503e-01,1.858796424372441500e-03,-7.899988095320273308e-04,3.517362256371867613e-01,2.506805762711641143e-05,2.222795198599805409e-05,2.138367487973101650e-05,1.228575405020045896e-06,1.229263733984114085e-06,1.228692466779924404e-06,-9.378462800000000321e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.470509399999999745e-01,5.747967010146254156e-03,-1.519806323825000083e-03,1.246457411036743781e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.135499999999999972e+02,-9.342636753938832195e-01,-1.141250944987084147e-04,-2.533640623457145984e-05,3.565829092553959856e-01,2.506803766282566229e-05,2.217158507207653588e-05,2.144013851287762510e-05,1.228323758373440683e-06,1.229003117848567967e-06,1.228449625360419595e-06,-9.360993100000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.517358199999999768e-01,5.737006244231381870e-03,-1.489590611192777433e-03,1.273866468016501222e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.135999999999999943e+02,-9.325107228219323696e-01,3.093800733514817745e-03,1.346766846630632680e-03,3.611265241410539506e-01,2.506800466375958699e-05,2.210248639175180866e-05,2.150922555330863560e-05,1.228072417950811150e-06,1.228742044092435044e-06,1.228207914244339638e-06,-9.343289399999999967e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.564119000000000037e-01,5.748802908157780653e-03,-1.493685454980687478e-03,1.219902816420295874e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.136500000000000057e+02,-9.301423813432488918e-01,1.906769262274463647e-03,-8.120518811842031282e-04,3.671932123989121166e-01,2.506808985095887517e-05,2.201446147184824207e-05,2.159712803382985577e-05,1.227821379447584986e-06,1.228481552462137118e-06,1.227966291556628279e-06,-9.325352099999999478e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.610790700000000020e-01,5.760353669229279806e-03,-1.502238232231143744e-03,1.233283432313268466e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.137000000000000028e+02,-9.280880818302086332e-01,2.316315416161200767e-03,-2.594681765045766912e-03,3.723444838777053012e-01,2.506791811994958272e-05,2.195371496601602232e-05,2.165807722717979193e-05,1.227570651644791184e-06,1.228221293355917105e-06,1.227725072046076065e-06,-9.307181599999999611e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.657372099999999793e-01,5.746825715325525920e-03,-1.481862902383024880e-03,1.257540481653839992e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.137500000000000000e+02,-9.272903539384695915e-01,1.519073657413097609e-03,-3.142060274142930484e-03,3.743266212348842492e-01,2.506786407129848250e-05,2.191443905087745898e-05,2.169738876936630470e-05,1.227320230067674539e-06,1.227960512395552789e-06,1.227485054675911639e-06,-9.288778500000000049e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.703862099999999935e-01,5.767308338791119794e-03,-1.491321285638268343e-03,1.317683787801100011e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.137999999999999972e+02,-9.246570087851466724e-01,6.483736847934138900e-05,-4.015552403682329241e-03,3.807798409048384625e-01,2.506781031449951299e-05,2.185472090438327878e-05,2.175704634076386975e-05,1.227070115971433694e-06,1.227700910331688607e-06,1.227244528525570428e-06,-9.270143100000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.750259499999999968e-01,5.716627589276531383e-03,-1.506490151460055955e-03,1.361632224093142253e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.138499999999999943e+02,-9.236107462588279970e-01,9.654939393814761911e-05,-5.720017366961835034e-03,3.832890051576575141e-01,2.506748164747169840e-05,2.180996763700169470e-05,2.180199846867661814e-05,1.226820297572158780e-06,1.227439752262514872e-06,1.227006095846509954e-06,-9.251276099999999891e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.796563099999999968e-01,5.717393396035452997e-03,-1.501033809136527453e-03,1.367027270478781992e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.139000000000000057e+02,-9.217350147887860556e-01,-1.213130012519363131e-03,-7.491372540609136932e-03,3.877460124428703248e-01,2.506696262707745941e-05,2.174121110847432358e-05,2.187118699280090370e-05,1.226570794091830838e-06,1.227179759125052378e-06,1.226767083953941819e-06,-9.232177700000000486e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.842771799999999960e-01,5.718747217346553668e-03,-1.495422283993453260e-03,1.394444814608752740e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.139500000000000028e+02,-9.203960754006931255e-01,-2.659318917121159757e-03,-5.010104977232721427e-03,3.909461487954773440e-01,2.506692905123539142e-05,2.166044819730831363e-05,2.195194156718179398e-05,1.226321588258599346e-06,1.226920578824394043e-06,1.226527808598752028e-06,-9.212848500000000440e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.888884499999999966e-01,5.780466561975622884e-03,-1.456292637750009793e-03,1.387734940084587058e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.140000000000000000e+02,-9.191340635501309420e-01,-3.955653576411658802e-03,-4.550299973067791111e-03,3.938987443452471870e-01,2.506695889272385005e-05,2.162226889062060587e-05,2.199008049453006255e-05,1.226072714445427434e-06,1.226663878118305184e-06,1.226286628025982314e-06,-9.193289000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.934899900000000117e-01,5.796603760615619098e-03,-1.447340911923032398e-03,1.392383573962168884e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.140499999999999972e+02,-9.170173589944130565e-01,-1.749822072405029074e-03,-4.583730029832250655e-03,3.988171145332657930e-01,2.506713157369996957e-05,2.158153409559176398e-05,2.203058866856098696e-05,1.225824133940274504e-06,1.226407365006237503e-06,1.226045878271900514e-06,-9.173499699999999590e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.980816999999999828e-01,5.762435173427088442e-03,-1.475042892434520574e-03,1.355260013646215726e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.140999999999999943e+02,-9.149196321556787304e-01,-1.552754660890004121e-03,-2.822195761165703816e-03,4.036232040655819420e-01,2.506752856818287737e-05,2.151366267922361775e-05,2.209802265537900122e-05,1.225575866892006247e-06,1.226149433626085951e-06,1.225807075253541016e-06,-9.153480999999999979e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.026634499999999783e-01,5.758691603592887287e-03,-1.465747734679891242e-03,1.349892024647729493e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.141500000000000057e+02,-9.127358080476147828e-01,-1.954315779481670488e-03,-1.132129050848631894e-03,4.085440534891113806e-01,2.506752281812618980e-05,2.145397466874934456e-05,2.215770033679652861e-05,1.225327905465224004e-06,1.225891798381127012e-06,1.225568530214044958e-06,-9.133233499999999783e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.072351399999999955e-01,5.736616533299284879e-03,-1.447265864325821515e-03,1.312464957369470324e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.142000000000000028e+02,-9.107656455284715014e-01,5.188626027453887906e-04,-1.591972825363638204e-03,4.129202529898837737e-01,2.506770549561619345e-05,2.138495454116191667e-05,2.222649316334367897e-05,1.225080261907714814e-06,1.225633873318751962e-06,1.225330830874011338e-06,-9.112757700000000405e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.117966499999999863e-01,5.738295082084575276e-03,-1.488443180638650840e-03,1.276379905941550956e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.142500000000000000e+02,-9.087759282237296565e-01,-1.514729387741893150e-04,1.121171325652851490e-03,4.172829163911531136e-01,2.506782450602650504e-05,2.131355168568930305e-05,2.229774449696740864e-05,1.224832899687551808e-06,1.225376681874723469e-06,1.225093025748539038e-06,-9.092054000000000524e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.163478600000000140e-01,5.750275931281008043e-03,-1.470449206010254620e-03,1.252819080582014870e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.142999999999999972e+02,-9.063718896190080532e-01,5.616559421323929222e-04,-1.068064855688885713e-03,4.224790426619235983e-01,2.506779970340056890e-05,2.125473882950931848e-05,2.235656120469056886e-05,1.224585849765872910e-06,1.225120340363149088e-06,1.224854969022603430e-06,-9.071122999999999825e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.208886600000000255e-01,5.723391129809443992e-03,-1.488409295531284990e-03,1.250281175446496746e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.143499999999999943e+02,-9.030186475637387300e-01,-7.360728905199168093e-05,-2.726014074884779929e-03,4.295926973091920287e-01,2.506769142988280640e-05,2.117030423802976040e-05,2.244108029862002521e-05,1.224339092303308528e-06,1.224863357364306196e-06,1.224618159736305421e-06,-9.049965300000000212e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.254189400000000232e-01,5.681681869427572529e-03,-1.490321675611194991e-03,1.244980654544553022e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.144000000000000057e+02,-9.003474406203565428e-01,2.305110239656888653e-04,-4.267927466699065163e-03,4.351507989515592811e-01,2.506752894873816518e-05,2.108469918951675980e-05,2.252684335528660787e-05,1.224092633105631911e-06,1.224605488961456824e-06,1.224382808679660697e-06,-9.028581300000000365e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.299385900000000094e-01,5.671509396441005817e-03,-1.499632766896260997e-03,1.242162240561253640e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.144500000000000028e+02,-8.982670279968314464e-01,-4.328073598504173728e-04,-1.954296579186497271e-03,4.394454912914793066e-01,2.506779232468017555e-05,2.099959154608488891e-05,2.261168928862536439e-05,1.223846464338836500e-06,1.224348231512124183e-06,1.224147535181984623e-06,-9.006971599999999967e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.344474899999999917e-01,5.700463394200274217e-03,-1.484352660510739183e-03,1.249857693770751836e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.145000000000000000e+02,-8.966190512779005362e-01,5.456244988437239027e-04,-2.660880475412609903e-03,4.427944205774496655e-01,2.506763728948106345e-05,2.094570164200626537e-05,2.266574795034169751e-05,1.223600603197806746e-06,1.224092672061599997e-06,1.223911258213006144e-06,-8.985136799999999813e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.389455199999999779e-01,5.715409039757755535e-03,-1.474830768992881633e-03,1.237443429567923947e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.145499999999999972e+02,-8.953939827727934730e-01,8.466503196644829332e-04,-1.762905706163521912e-03,4.452704694463600066e-01,2.506759992550015937e-05,2.091841700077748747e-05,2.269302139407718474e-05,1.223355042926792936e-06,1.223837863422686655e-06,1.223674918366686596e-06,-8.963077299999999692e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.434325900000000154e-01,5.708320858003142727e-03,-1.456845006690887009e-03,1.214663163552821617e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.145999999999999943e+02,-8.929195987144379343e-01,-8.295878053316871987e-04,5.739401176506538646e-04,4.502150293009569149e-01,2.506758587668444957e-05,2.086280058669516817e-05,2.274859104504724135e-05,1.223109788988381488e-06,1.223583155119717107e-06,1.223439075752429513e-06,-8.940793700000000399e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.479085600000000111e-01,5.682815540022752125e-03,-1.375368337407124452e-03,1.243249893372949059e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
1.146500000000000057e+02,-8.900204904815900431e-01,-1.261618679557386215e-03,-1.802190978533035805e-03,4.559152190362744661e-01,2.506748054386962200e-05,2.078702810595914536e-05,2.282433924732688940e-05,1.222864826140037697e-06,1.223328052004974741e-06,1.223204138128067752e-06,-8.918286600000000508e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.523733400000000127e-01,5.665299163158606793e-03,-1.402502766443244940e-03,1.221685844428261388e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
