t,y1_x,y1_y,y1_z,y2_x,y2_y,y2_z,w_x,w_y,w_z,q_true_1,q_true_2,q_true_3,q_true_4,r1_x,r1_y,r1_z,r2_x,r2_y,r2_z,sun_valid
1240.000000,-0.690992,-0.692511,0.207265,121.025156,236.924987,-264.210357,-0.000000,-0.001145,0.000000,0.372949,0.278266,0.451524,0.761317,0.188334,-0.901060,-0.390668,-261.765193,266.496101,33.762828,1
1250.000000,-0.687889,-0.693689,0.213552,113.467723,236.421453,-269.180880,-0.000000,-0.001145,-0.000001,0.375526,0.273906,0.449384,0.762896,0.188336,-0.901059,-0.390668,-265.993262,263.724669,32.322355,1
1260.000000,-0.685919,-0.692942,0.222143,105.995076,237.401891,-273.037074,0.000000,-0.001144,-0.000000,0.378091,0.269537,0.447228,0.764450,0.188338,-0.901059,-0.390668,-270.191080,260.850988,30.957125,1
1270.000000,-0.682046,-0.694098,0.230307,99.068626,236.831576,-276.972362,-0.000001,-0.001145,0.000000,0.380643,0.265160,0.445058,0.765980,0.188340,-0.901059,-0.390668,-274.356215,257.876296,29.668449,1
1280.000000,-0.679905,-0.693302,0.238876,91.037991,237.215502,-280.743675,-0.000000,-0.001145,-0.000001,0.383182,0.260774,0.442873,0.767484,0.188342,-0.901058,-0.390668,-278.486242,254.801887,28.457604,1
1290.000000,-0.677487,-0.693224,0.245869,82.941540,237.623475,-284.045636,-0.000001,-0.001145,-0.000000,0.385710,0.256379,0.440674,0.768963,0.188345,-0.901058,-0.390667,-282.578740,251.629113,27.325835,1
1300.000000,-0.674686,-0.692816,0.254567,75.340702,236.835096,-287.796276,-0.000000,-0.001144,-0.000000,0.388224,0.251976,0.438460,0.770417,0.188347,-0.901058,-0.390667,-286.631300,248.359380,26.274351,1
1310.000000,-0.670818,-0.693226,0.263516,67.004328,237.065637,-290.357481,-0.000000,-0.001145,-0.000000,0.390726,0.247565,0.436232,0.771846,0.188349,-0.901057,-0.390667,-290.641521,244.994146,25.304325,1
1320.000000,-0.667302,-0.694247,0.269682,58.354444,237.079356,-293.412570,-0.000000,-0.001144,-0.000000,0.393215,0.243145,0.433990,0.773250,0.188351,-0.901057,-0.390667,-294.607011,241.534925,24.416888,1
1330.000000,-0.665156,-0.693015,0.278025,50.659358,237.269247,-295.815947,-0.000001,-0.001145,0.000000,0.395691,0.238718,0.431733,0.774628,0.188353,-0.901056,-0.390667,-298.525390,237.983277,23.613138,1
1340.000000,-0.662267,-0.693687,0.283198,41.849099,237.776597,-297.692009,-0.000000,-0.001145,-0.000001,0.398155,0.234283,0.429463,0.775981,0.188355,-0.901056,-0.390667,-302.394286,234.340815,22.894128,1
1350.000000,-0.659083,-0.693240,0.291596,33.618585,237.057026,-299.994841,-0.000001,-0.001145,-0.000000,0.400605,0.229840,0.427178,0.777308,0.188357,-0.901056,-0.390666,-306.211340,230.609196,22.260872,1
1360.000000,-0.655799,-0.693324,0.298714,24.846272,238.119235,-301.642143,-0.000000,-0.001144,-0.000000,0.403042,0.225389,0.424879,0.778610,0.188359,-0.901055,-0.390666,-309.974203,226.790123,21.714342,1
1370.000000,-0.651608,-0.693345,0.307701,15.556407,238.178008,-302.589322,-0.000000,-0.001145,-0.000000,0.405466,0.220932,0.422567,0.779887,0.188361,-0.901055,-0.390666,-313.680535,222.885345,21.255468,1
1380.000000,-0.648159,-0.693835,0.313820,6.567357,238.213832,-303.937394,-0.000001,-0.001145,-0.000001,0.407877,0.216467,0.420240,0.781138,0.188363,-0.901055,-0.390666,-317.328008,218.896651,20.885136,1
1390.000000,-0.645286,-0.692317,0.322960,-1.927348,238.558468,-305.079886,-0.000000,-0.001144,-0.000000,0.410274,0.211995,0.417900,0.782364,0.188365,-0.901054,-0.390666,-320.914300,214.825870,20.604189,1
1400.000000,-0.642134,-0.692952,0.327844,-10.908841,238.494853,-305.413650,-0.000001,-0.001145,-0.000000,0.412658,0.207516,0.415546,0.783564,0.188367,-0.901054,-0.390666,-324.437101,210.674873,20.413426,1
1410.000000,-0.637980,-0.692222,0.337358,-20.000705,239.254503,-304.795233,-0.000001,-0.001145,-0.000001,0.415028,0.203030,0.413179,0.784738,0.188369,-0.901054,-0.390665,-327.894104,206.445565,20.313600,1
1420.000000,-0.632534,-0.694372,0.343146,-28.559892,239.153368,-304.728392,-0.000001,-0.001145,-0.000000,0.417385,0.198537,0.410798,0.785886,0.188371,-0.901053,-0.390665,-331.283012,202.139891,20.305422,1
1430.000000,-0.628254,-0.694464,0.350738,-37.237729,239.229089,-304.328160,0.000000,-0.001145,-0.000000,0.419728,0.194038,0.408404,0.787009,0.188373,-0.901053,-0.390665,-334.601528,197.759832,20.389555,1
1440.000000,-0.624601,-0.694301,0.357520,-46.826439,239.597681,-303.541998,-0.000000,-0.001145,-0.000000,0.422058,0.189533,0.405996,0.788106,0.188375,-0.901053,-0.390665,-337.847362,193.307403,20.566619,1
1450.000000,-0.620742,-0.693950,0.364846,-55.887557,240.462749,-302.680137,-0.000000,-0.001144,-0.000000,0.424373,0.185022,0.403575,0.789178,0.188377,-0.901052,-0.390665,-341.018224,188.784656,20.837185,1
1460.000000,-0.617554,-0.693327,0.371382,-64.660864,240.393182,-302.034429,-0.000001,-0.001145,-0.000000,0.426675,0.180504,0.401141,0.790223,0.188379,-0.901052,-0.390665,-344.111823,184.193677,21.201783,1
1470.000000,-0.613629,-0.692298,0.379713,-73.313422,240.664572,-300.120292,-0.000001,-0.001145,0.000000,0.428963,0.175981,0.398693,0.791243,0.188381,-0.901052,-0.390665,-347.125869,179.536589,21.660892,1
1480.000000,-0.608731,-0.692870,0.386493,-82.655372,241.257338,-297.940700,0.000000,-0.001145,-0.000001,0.431236,0.171452,0.396233,0.792237,0.188383,-0.901051,-0.390664,-350.058066,174.815552,22.214947,1
1490.000000,-0.603298,-0.693236,0.394279,-91.597153,241.482445,-295.222053,-0.000001,-0.001144,-0.000001,0.433496,0.166917,0.393760,0.793205,0.188385,-0.901051,-0.390664,-352.906116,170.032760,22.864335,1
1500.000000,-0.599070,-0.693926,0.399476,-100.050644,242.034802,-292.472971,-0.000001,-0.001145,-0.000000,0.435741,0.162376,0.391273,0.794146,0.188387,-0.901050,-0.390664,-355.667714,165.190451,23.609397,1
1510.000000,-0.594944,-0.692981,0.407210,-108.741865,242.309872,-290.277218,-0.000001,-0.001144,-0.000000,0.437973,0.157831,0.388774,0.795062,0.188389,-0.901050,-0.390664,-358.340548,160.290899,24.450423,1
1520.000000,-0.589284,-0.694176,0.413357,-117.203325,242.961385,-286.840274,-0.000001,-0.001145,-0.000001,0.440189,0.153280,0.386262,0.795952,0.188391,-0.901050,-0.390664,-360.922299,155.336422,25.387657,1
1530.000000,-0.585145,-0.693176,0.420846,-126.062605,243.682517,-283.594696,-0.000001,-0.001145,-0.000000,0.442392,0.148724,0.383738,0.796816,0.188393,-0.901049,-0.390664,-363.410637,150.329384,26.421292,1
1540.000000,-0.580733,-0.693091,0.427053,-134.361675,243.637224,-279.598359,0.000000,-0.001144,-0.000000,0.444580,0.144164,0.381201,0.797654,0.188395,-0.901049,-0.390663,-365.803227,145.272194,27.551472,1
1550.000000,-0.576050,-0.692509,0.434278,-142.767159,244.463043,-275.649592,-0.000000,-0.001145,-0.000001,0.446753,0.139598,0.378652,0.798465,0.188397,-0.901049,-0.390663,-368.097720,140.167312,28.778287,1
1560.000000,-0.569189,-0.694637,0.439890,-150.857019,244.659032,-272.206157,-0.000000,-0.001144,-0.000001,0.448912,0.135028,0.376090,0.799251,0.188399,-0.901048,-0.390663,-370.291762,135.017250,30.101776,1
1570.000000,-0.566105,-0.693171,0.446137,-158.435096,245.215870,-266.795546,-0.000000,-0.001145,-0.000000,0.451056,0.130454,0.373516,0.800010,0.188401,-0.901048,-0.390663,-372.382989,129.824577,31.521923,1
1580.000000,-0.560051,-0.694103,0.452288,-166.995387,245.853607,-261.316725,-0.000001,-0.001145,-0.000000,0.453185,0.125876,0.370929,0.800743,0.188403,-0.901048,-0.390663,-374.369029,124.591921,33.038658,1
1590.000000,-0.555807,-0.692508,0.459904,-174.980312,246.358591,-256.450663,-0.000001,-0.001145,0.000000,0.455300,0.121293,0.368331,0.801450,0.188405,-0.901047,-0.390663,-376.247505,119.321972,34.651852,1
1600.000000,-0.549718,-0.693359,0.465900,-182.032346,246.848111,-250.692662,-0.000001,-0.001144,-0.000000,0.457399,0.116706,0.365720,0.802131,0.188407,-0.901047,-0.390663,-378.016038,114.017487,36.361317,1
1610.000000,-0.544238,-0.693920,0.471467,-189.865287,247.197465,-245.285071,-0.000001,-0.001144,-0.000000,0.459484,0.112116,0.363097,0.802786,0.188409,-0.901047,-0.390662,-379.672243,108.681292,38.166804,1
1620.000000,-0.538866,-0.692993,0.478940,-196.818181,247.913217,-238.689110,-0.000000,-0.001145,-0.000000,0.461554,0.107521,0.360463,0.803414,0.188411,-0.901046,-0.390662,-381.213742,103.316285,40.068001,1
1630.000000,-0.534519,-0.691326,0.486166,-204.055368,249.025774,-232.892396,-0.000001,-0.001144,-0.000000,0.463608,0.102924,0.357817,0.804016,0.188413,-0.901046,-0.390662,-382.638158,97.925442,42.064531,1
1640.000000,-0.527546,-0.693041,0.491313,-210.537953,249.943165,-226.837892,-0.000001,-0.001145,-0.000000,0.465647,0.098323,0.355159,0.804591,0.188415,-0.901045,-0.390662,-383.943125,92.511817,44.155948,1
1650.000000,-0.521707,-0.693703,0.496587,-217.147453,249.778358,-220.000187,-0.000000,-0.001145,0.000000,0.467671,0.093718,0.352489,0.805141,0.188417,-0.901045,-0.390662,-385.126290,87.078546,46.341738,1
1660.000000,-0.516142,-0.693000,0.503338,-223.762563,250.669082,-212.259432,-0.000000,-0.001144,-0.000001,0.469680,0.089111,0.349808,0.805664,0.188419,-0.901045,-0.390662,-386.185318,81.628850,48.621312,1
1670.000000,-0.509386,-0.694491,0.508143,-230.469544,251.725459,-205.537403,-0.000000,-0.001145,-0.000000,0.471674,0.084501,0.347116,0.806160,0.188421,-0.901044,-0.390661,-387.117898,76.166039,50.994007,1
1680.000000,-0.504684,-0.693848,0.513681,-235.719345,252.147658,-197.846287,-0.000001,-0.001144,-0.000001,0.473652,0.079888,0.344412,0.806630,0.188423,-0.901044,-0.390661,-387.921749,70.693511,53.459083,1
1690.000000,-0.499823,-0.692907,0.519670,-240.931780,253.231383,-189.951878,-0.000001,-0.001145,-0.000001,0.475614,0.075272,0.341697,0.807074,0.188425,-0.901044,-0.390661,-388.594628,65.214753,56.015718,1
1700.000000,-0.493294,-0.692607,0.526267,-246.490178,253.352374,-182.463310,-0.000001,-0.001145,-0.000000,0.477561,0.070654,0.338970,0.807492,0.188427,-0.901043,-0.390661,-389.134331,59.733348,58.663009,1
1710.000000,-0.485592,-0.694509,0.530903,-252.382389,254.170632,-173.569155,-0.000001,-0.001145,-0.000001,0.479492,0.066033,0.336233,0.807883,0.188429,-0.901043,-0.390661,-389.538712,54.252964,61.399968,1
1720.000000,-0.481446,-0.693263,0.536280,-256.762320,254.485238,-165.927515,-0.000001,-0.001144,-0.000001,0.481408,0.061411,0.333484,0.808247,0.188431,-0.901043,-0.390661,-389.805705,48.777226,64.225599,1
1730.000000,-0.475080,-0.692569,0.542814,-261.483018,255.444694,-157.227461,0.000000,-0.001145,-0.000001,0.483308,0.056786,0.330725,0.808585,0.188433,-0.901042,-0.390661,-389.933158,43.309948,67.138744,1
1740.000000,-0.468826,-0.692807,0.547924,-265.826709,256.840404,-148.417064,-0.000001,-0.001144,-0.000001,0.485192,0.052160,0.327955,0.808897,0.188436,-0.901042,-0.390660,-389.918946,37.855107,70.138113,1
1750.000000,-0.461339,-0.694959,0.551541,-269.823481,257.316918,-139.813613,-0.000001,-0.001144,-0.000001,0.487060,0.047532,0.325174,0.809182,0.188438,-0.901042,-0.390660,-389.761039,32.416777,73.222311,1
1760.000000,-0.455802,-0.694932,0.556160,-272.985697,257.831425,-130.676019,0.000000,-0.001144,0.000000,0.488912,0.042902,0.322382,0.809441,0.188440,-0.901041,-0.390660,-389.457503,26.999124,76.389845,1
1770.000000,-0.450207,-0.692400,0.563823,-276.498309,258.817261,-121.673080,-0.000000,-0.001145,-0.000001,0.490748,0.038271,0.319580,0.809673,0.188442,-0.901041,-0.390660,-389.006511,21.606409,79.639115,1
1780.000000,-0.442705,-0.694243,0.567484,-279.321038,259.291221,-112.060825,-0.000000,-0.001145,-0.000001,0.492568,0.033638,0.316768,0.809878,0.188444,-0.901040,-0.390660,-388.406350,16.242977,82.968418,1
1790.000000,-0.435371,-0.694113,0.573288,-282.080957,260.397249,-102.838162,-0.000001,-0.001145,-0.000000,0.494372,0.029005,0.313945,0.810058,0.188446,-0.901040,-0.390660,-387.655431,10.913255,86.375943,1
1800.000000,-0.430246,-0.692929,0.578565,-284.401370,260.452454,-93.915304,-0.000000,-0.001145,-0.000000,0.496160,0.024371,0.311112,0.810210,0.188448,-0.901040,-0.390659,-386.752298,5.621749,89.859775,1
1810.000000,-0.422514,-0.693306,0.583788,-286.094704,262.083378,-83.555043,-0.000000,-0.001145,-0.000001,0.497932,0.019735,0.308268,0.810336,0.188450,-0.901039,-0.390659,-385.695633,0.373033,93.417888,1
1820.000000,-0.417024,-0.693397,0.587615,-287.579302,262.554215,-74.317079,-0.000000,-0.001144,-0.000001,0.499687,0.015099,0.305415,0.810436,0.188452,-0.901039,-0.390659,-384.484264,-4.828252,97.048151,1
1830.000000,-0.408625,-0.693600,0.593249,-288.398964,263.446348,-64.952547,-0.000000,-0.001145,-0.000000,0.501426,0.010463,0.302551,0.810509,0.188454,-0.901039,-0.390659,-383.117177,-9.977408,100.748325,1
1840.000000,-0.403382,-0.693809,0.596583,-290.313536,263.831353,-54.730334,-0.000001,-0.001145,-0.000001,0.503149,0.005826,0.299678,0.810556,0.188456,-0.901038,-0.390659,-381.593518,-15.069688,104.516063,1
1850.000000,-0.396452,-0.693086,0.602044,-290.722201,264.406054,-44.909831,-0.000000,-0.001144,-0.000001,0.504855,0.001190,0.296795,0.810576,0.188458,-0.901038,-0.390659,-379.912603,-20.100300,108.348913,1
1860.000000,-0.387891,-0.693811,0.606767,-290.245469,265.144832,-35.397972,-0.000000,-0.001145,-0.000000,0.506544,-0.003447,0.293902,0.810569,0.188460,-0.901038,-0.390659,-378.073922,-25.064423,112.244318,1
1870.000000,-0.382259,-0.692438,0.611889,-290.445074,265.693511,-25.718123,-0.000000,-0.001145,-0.000001,0.508217,-0.008084,0.290999,0.810536,0.188462,-0.901037,-0.390658,-376.077147,-29.957205,116.199618,1
1880.000000,-0.373924,-0.693630,0.615678,-290.141929,267.054701,-15.533283,-0.000001,-0.001144,-0.000000,0.509874,-0.012721,0.288087,0.810477,0.188464,-0.901037,-0.390658,-373.922137,-34.773783,120.212052,1
1890.000000,-0.367116,-0.693281,0.620151,-288.659214,267.296637,-6.028664,-0.000000,-0.001145,-0.000001,0.511513,-0.017357,0.285166,0.810391,0.188466,-0.901037,-0.390658,-371.608942,-39.509287,124.278758,1
1900.000000,-0.359726,-0.693623,0.624087,-286.940587,268.829686,4.628636,-0.000000,-0.001144,0.000000,0.513136,-0.021993,0.282235,0.810278,0.188468,-0.901036,-0.390658,-369.137810,-44.158847,128.396780,1
1910.000000,-0.353743,-0.693324,0.627828,-285.473329,269.020247,13.613005,-0.000001,-0.001145,-0.000000,0.514742,-0.026627,0.279295,0.810139,0.188470,-0.901036,-0.390658,-366.509186,-48.717611,132.563069,1
1920.000000,-0.347331,-0.692829,0.631941,-283.004830,270.282556,23.428350,-0.000000,-0.001145,-0.000001,0.516332,-0.031261,0.276346,0.809974,0.188472,-0.901035,-0.390658,-363.723720,-53.180748,136.774483,1
1930.000000,-0.337528,-0.694568,0.635334,-280.975669,270.591032,32.832561,-0.000000,-0.001145,-0.000000,0.517904,-0.035894,0.273388,0.809782,0.188474,-0.901035,-0.390657,-360.782266,-57.543461,141.027797,1
1940.000000,-0.332011,-0.694409,0.638408,-277.733404,270.991951,42.422795,-0.000000,-0.001144,-0.000001,0.519459,-0.040526,0.270421,0.809563,0.188476,-0.901035,-0.390657,-357.685886,-61.800998,145.319703,1
1950.000000,-0.325253,-0.693757,0.642582,-275.193970,272.014569,52.529276,-0.000000,-0.001145,-0.000000,0.520998,-0.045157,0.267445,0.809318,0.188478,-0.901034,-0.390657,-354.435849,-65.948662,149.646814,1
1960.000000,-0.316672,-0.694952,0.645570,-271.870234,273.127691,61.214127,-0.000000,-0.001144,-0.000000,0.522519,-0.049786,0.264460,0.809046,0.188480,-0.901034,-0.390657,-351.033636,-69.981818,154.005671,1
1970.000000,-0.307513,-0.693661,0.651361,-267.669083,273.193360,70.815496,0.000000,-0.001144,-0.000000,0.524024,-0.054413,0.261466,0.808748,0.188482,-0.901034,-0.390657,-347.480933,-73.895910,158.392748,1
1980.000000,-0.300559,-0.693721,0.654535,-262.972143,273.865519,80.092998,-0.000000,-0.001144,-0.000001,0.525511,-0.059038,0.258464,0.808424,0.188484,-0.901033,-0.390657,-343.779636,-77.686464,162.804453,1
1990.000000,-0.295045,-0.693763,0.656994,-259.039108,274.712174,88.551599,-0.000001,-0.001145,-0.000000,0.526981,-0.063662,0.255454,0.808073,0.188486,-0.901033,-0.390657,-339.931848,-81.349103,167.237138,1
2000.000000,-0.287825,-0.693436,0.660533,-253.546463,275.361540,96.843732,-0.000000,-0.001145,-0.000000,0.528433,-0.068284,0.252435,0.807696,0.188488,-0.901033,-0.390656,-335.939874,-84.879553,171.687102,1
2010.000000,-0.280572,-0.693426,0.663656,-248.614924,275.690771,105.420877,-0.000000,-0.001144,-0.000000,0.529869,-0.072903,0.249408,0.807292,0.188490,-0.901032,-0.390656,-331.806224,-88.273655,176.150600,1
2020.000000,-0.271237,-0.693914,0.667018,-242.638801,276.592643,113.389409,-0.000000,-0.001144,-0.000000,0.531287,-0.077520,0.246373,0.806861,0.188492,-0.901032,-0.390656,-327.533602,-91.527372,180.623843,1
2030.000000,-0.265485,-0.693004,0.670271,-237.184161,276.773464,122.344087,-0.000001,-0.001144,-0.000000,0.532687,-0.082134,0.243330,0.806405,0.188494,-0.901032,-0.390656,-323.124910,-94.636799,185.103011,1
2040.000000,-0.257421,-0.693900,0.672486,-230.567691,277.504539,129.302586,-0.000000,-0.001144,-0.000000,0.534071,-0.086746,0.240278,0.805922,0.188496,-0.901031,-0.390656,-318.583239,-97.598172,189.584253,1
2050.000000,-0.249327,-0.692569,0.676893,-224.632815,278.437184,137.054889,-0.000001,-0.001145,-0.000000,0.535437,-0.091355,0.237219,0.805412,0.188498,-0.901031,-0.390656,-313.911865,-100.407872,194.063699,1
2060.000000,-0.240404,-0.693309,0.679358,-217.326064,278.904794,143.485932,-0.000000,-0.001145,0.000000,0.536785,-0.095961,0.234153,0.804877,0.188500,-0.901031,-0.390655,-309.114243,-103.062439,198.537462,1
2070.000000,-0.234179,-0.692997,0.681847,-209.905586,279.580457,151.243806,-0.000001,-0.001145,0.000000,0.538115,-0.100563,0.231078,0.804314,0.188502,-0.901030,-0.390655,-304.194003,-105.558571,203.001646,1
2080.000000,-0.226524,-0.693459,0.683960,-202.737135,279.813844,157.845417,-0.000001,-0.001145,-0.000001,0.539429,-0.105163,0.227996,0.803726,0.188504,-0.901030,-0.390655,-299.154941,-107.893137,207.452353,1
2090.000000,-0.217646,-0.692607,0.687696,-194.608810,280.338609,164.131268,-0.000001,-0.001145,-0.000000,0.540724,-0.109759,0.224906,0.803111,0.188506,-0.901029,-0.390655,-294.001015,-110.063179,211.885687,1
2100.000000,-0.209726,-0.693373,0.689383,-187.262667,280.364592,170.392221,-0.000001,-0.001144,-0.000000,0.542002,-0.114351,0.221810,0.802470,0.188508,-0.901029,-0.390655,-288.736336,-112.065921,216.297765,1
2110.000000,-0.201837,-0.693128,0.691979,-179.631660,281.128117,176.095929,-0.000000,-0.001145,-0.000001,0.543262,-0.118940,0.218705,0.801803,0.188510,-0.901029,-0.390655,-283.365163,-113.898768,220.684718,1
2120.000000,-0.192732,-0.694250,0.693448,-170.944913,281.598906,181.228919,-0.000001,-0.001145,-0.000001,0.544504,-0.123525,0.215594,0.801109,0.188512,-0.901028,-0.390655,-277.891891,-115.559319,225.042701,1
2130.000000,-0.185746,-0.692050,0.697542,-161.694204,281.779933,186.315003,-0.000000,-0.001144,-0.000001,0.545728,-0.128106,0.212476,0.800390,0.188514,-0.901028,-0.390654,-272.321049,-117.045360,229.367898,1
2140.000000,-0.177307,-0.692944,0.698850,-153.288536,282.678210,191.263309,-0.000000,-0.001145,-0.000001,0.546935,-0.132682,0.209350,0.799644,0.188516,-0.901028,-0.390654,-266.657286,-118.354878,233.656529,1
2150.000000,-0.169527,-0.692725,0.700994,-144.207082,282.995004,195.407751,-0.000001,-0.001144,-0.000000,0.548124,-0.137254,0.206218,0.798872,0.188518,-0.901027,-0.390654,-260.905370,-119.486056,237.904852,1
2160.000000,-0.162159,-0.693512,0.701959,-134.941239,282.810196,199.492989,-0.000000,-0.001144,-0.000001,0.549294,-0.141822,0.203079,0.798073,0.188520,-0.901027,-0.390654,-255.070171,-120.437280,242.109175,1
2170.000000,-0.155339,-0.692413,0.704581,-126.616716,282.906795,203.122063,-0.000001,-0.001145,-0.000001,0.550447,-0.146385,0.199934,0.797249,0.188522,-0.901027,-0.390654,-249.156659,-121.207137,246.265859,1
2180.000000,-0.145140,-0.693789,0.705401,-116.797868,283.078582,206.358469,-0.000001,-0.001145,-0.000000,0.551582,-0.150943,0.196782,0.796399,0.188524,-0.901026,-0.390654,-243.169895,-121.794419,250.371320,1
2190.000000,-0.139087,-0.693427,0.706975,-107.323010,283.876758,208.871325,-0.000000,-0.001145,-0.000000,0.552698,-0.155497,0.193623,0.795522,0.188527,-0.901026,-0.390653,-237.115016,-122.198122,254.422041,1
